Timestamp;Light Intensity;Temperature in Celsius;Temperature in Fahrenheit
2022-04-09 00:59:31;3.22;15.97;60.75
2022-04-09 00:59:37;3.05;15.93;60.67
2022-04-09 00:59:44;3.17;15.84;60.52
2022-04-09 00:59:50;3.17;15.89;60.6
2022-04-09 00:59:57;3.08;15.78;60.4
2022-04-09 01:00:03;3.15;15.76;60.36
2022-04-09 01:00:09;3.13;16.06;60.91
2022-04-09 01:00:16;3.32;15.8;60.44
2022-04-09 01:00:22;3.05;16.21;61.18
2022-04-09 01:00:29;3.13;15.91;60.64
2022-04-09 01:00:35;2.95;16.28;61.3
2022-04-09 01:00:41;3.05;16.06;60.91
2022-04-09 01:00:48;3.08;16.12;61.02
2022-04-09 01:00:54;3.37;16.4;61.53
2022-04-09 01:01:01;3.2;16.56;61.8
2022-04-09 01:01:07;3.2;16.47;61.64
2022-04-09 01:01:13;3.2;16.25;61.26
2022-04-09 01:01:20;3.15;16.38;61.49
2022-04-09 01:01:26;3.13;16.38;61.49
2022-04-09 01:01:33;3.13;16.47;61.64
2022-04-09 01:01:39;3.17;16.43;61.57
2022-04-09 01:01:45;3.08;16.68;62.03
2022-04-09 01:01:52;3.17;16.56;61.8
2022-04-09 01:01:58;3.15;16.34;61.41
2022-04-09 01:02:05;3.15;16.66;61.99
2022-04-09 01:02:11;3.17;16.34;61.41
2022-04-09 01:02:17;3.27;16.38;61.49
2022-04-09 01:02:24;3.15;16.47;61.64
2022-04-09 01:02:30;3.2;16.08;60.95
2022-04-09 01:02:37;3.2;16.43;61.57
2022-04-09 01:02:43;3.15;16.53;61.76
2022-04-09 01:02:49;3.37;16.17;61.1
2022-04-09 01:02:56;3.08;16.51;61.72
2022-04-09 01:03:02;3.2;16.45;61.61
2022-04-09 01:03:09;3.15;16.3;61.33
2022-04-09 01:03:15;3.32;16.34;61.41
2022-04-09 01:03:21;3.13;16.49;61.68
2022-04-09 01:03:28;3.32;16.1;60.99
2022-04-09 01:03:34;3.17;16.1;60.99
2022-04-09 01:03:41;3.22;16.1;60.99
2022-04-09 01:03:47;3.15;16.1;60.99
2022-04-09 01:03:53;3.2;16.4;61.53
2022-04-09 01:04:00;3.22;16.36;61.45
2022-04-09 01:04:06;3.13;16.34;61.41
2022-04-09 01:04:13;3.17;16.38;61.49
2022-04-09 01:04:19;3.15;16.32;61.37
2022-04-09 01:04:25;3.13;16.25;61.26
2022-04-09 01:04:32;3.15;16.51;61.72
2022-04-09 01:04:38;3.2;16.34;61.41
2022-04-09 01:04:45;3.03;16.15;61.06
2022-04-09 01:04:51;3.15;16.12;61.02
2022-04-09 01:04:57;3.17;16.23;61.22
2022-04-09 01:05:04;3.34;15.95;60.71
2022-04-09 01:05:10;3.17;15.71;60.29
2022-04-09 01:05:17;3.27;15.74;60.33
2022-04-09 01:05:23;3.27;15.74;60.33
2022-04-09 01:05:29;3.22;15.69;60.25
2022-04-09 01:05:36;3.17;15.65;60.17
2022-04-09 01:05:42;3.17;15.61;60.09
2022-04-09 01:05:49;3.22;15.52;59.94
2022-04-09 01:05:55;3.13;15.69;60.25
2022-04-09 01:06:01;3.25;15.97;60.75
2022-04-09 01:06:08;3.17;16.08;60.95
2022-04-09 01:06:14;3.22;16.06;60.91
2022-04-09 01:06:21;3.3;16.1;60.99
2022-04-09 01:06:27;3.13;16.0;60.79
2022-04-09 01:06:33;3.22;15.97;60.75
2022-04-09 01:06:40;3.2;15.82;60.48
2022-04-09 01:06:46;3.08;16.04;60.87
2022-04-09 01:06:53;3.2;15.95;60.71
2022-04-09 01:06:59;3.25;16.06;60.91
2022-04-09 01:07:06;3.15;16.1;60.99
2022-04-09 01:07:12;3.32;16.08;60.95
2022-04-09 01:07:18;3.05;16.25;61.26
2022-04-09 01:07:25;3.17;16.0;60.79
2022-04-09 01:07:31;3.22;15.8;60.44
2022-04-09 01:07:38;3.15;15.91;60.64
2022-04-09 01:07:44;3.27;16.1;60.99
2022-04-09 01:07:50;3.13;16.15;61.06
2022-04-09 01:07:57;3.27;16.02;60.83
2022-04-09 01:08:03;3.17;15.95;60.71
2022-04-09 01:08:10;3.15;16.28;61.3
2022-04-09 01:08:16;3.15;16.15;61.06
2022-04-09 01:08:22;3.17;16.58;61.84
2022-04-09 01:08:29;3.2;16.45;61.61
2022-04-09 01:08:35;3.27;16.32;61.37
2022-04-09 01:08:42;3.22;16.47;61.64
2022-04-09 01:08:48;3.15;16.43;61.57
2022-04-09 01:08:54;3.17;16.25;61.26
2022-04-09 01:09:01;3.39;16.25;61.26
2022-04-09 01:09:07;3.32;16.25;61.26
2022-04-09 01:09:14;3.13;16.34;61.41
2022-04-09 01:09:20;3.17;15.97;60.75
2022-04-09 01:09:26;3.22;16.04;60.87
2022-04-09 01:09:33;3.39;15.95;60.71
2022-04-09 01:09:39;3.17;16.04;60.87
2022-04-09 01:09:46;3.17;16.06;60.91
2022-04-09 01:09:52;3.25;15.76;60.36
2022-04-09 01:09:58;3.15;15.76;60.36
2022-04-09 01:10:05;3.27;15.89;60.6
2022-04-09 01:10:11;3.17;16.0;60.79
2022-04-09 01:10:18;3.17;16.12;61.02
2022-04-09 01:10:24;3.15;16.04;60.87
2022-04-09 01:10:30;3.22;15.82;60.48
2022-04-09 01:10:37;3.22;15.8;60.44
2022-04-09 01:10:43;3.2;15.91;60.64
2022-04-09 01:10:50;3.2;15.74;60.33
2022-04-09 01:10:56;3.15;16.06;60.91
2022-04-09 01:11:02;3.17;16.06;60.91
2022-04-09 01:11:09;3.2;16.08;60.95
2022-04-09 01:11:15;3.17;15.71;60.29
2022-04-09 01:11:22;3.25;15.74;60.33
2022-04-09 01:11:28;3.13;15.61;60.09
2022-04-09 01:11:34;3.22;15.59;60.05
2022-04-09 01:11:41;3.25;15.89;60.6
2022-04-09 01:11:47;3.13;15.69;60.25
2022-04-09 01:11:54;3.17;15.56;60.01
2022-04-09 01:12:00;3.22;15.89;60.6
2022-04-09 01:12:06;3.2;15.71;60.29
2022-04-09 01:12:13;3.32;15.82;60.48
2022-04-09 01:12:19;3.08;15.93;60.67
2022-04-09 01:12:26;3.15;15.91;60.64
2022-04-09 01:12:32;3.27;16.04;60.87
2022-04-09 01:12:38;3.32;15.82;60.48
2022-04-09 01:12:45;3.22;15.89;60.6
2022-04-09 01:12:51;3.25;15.69;60.25
2022-04-09 01:12:58;3.44;15.87;60.56
2022-04-09 01:13:04;3.22;16.21;61.18
2022-04-09 01:13:10;3.32;15.93;60.67
2022-04-09 01:13:17;3.27;16.25;61.26
2022-04-09 01:13:23;3.27;16.1;60.99
2022-04-09 01:13:30;3.34;16.08;60.95
2022-04-09 01:13:36;3.34;16.32;61.37
2022-04-09 01:13:42;3.25;15.95;60.71
2022-04-09 01:13:49;3.25;16.0;60.79
2022-04-09 01:13:55;3.42;16.12;61.02
2022-04-09 01:14:02;3.17;15.82;60.48
2022-04-09 01:14:08;3.37;15.95;60.71
2022-04-09 01:14:14;3.17;16.04;60.87
2022-04-09 01:14:21;3.13;16.1;60.99
2022-04-09 01:14:27;3.25;16.06;60.91
2022-04-09 01:14:34;3.15;16.17;61.1
2022-04-09 01:14:40;3.15;16.17;61.1
2022-04-09 01:14:47;3.42;16.45;61.61
2022-04-09 01:14:53;3.15;16.3;61.33
2022-04-09 01:14:59;3.22;16.28;61.3
2022-04-09 01:15:06;3.13;16.1;60.99
2022-04-09 01:15:12;3.22;16.08;60.95
2022-04-09 01:15:19;3.08;16.15;61.06
2022-04-09 01:15:25;3.3;16.04;60.87
2022-04-09 01:15:31;3.2;17.63;63.74
2022-04-09 01:15:38;3.2;16.02;60.83
2022-04-09 01:15:44;3.25;15.74;60.33
2022-04-09 01:15:51;3.15;15.93;60.67
2022-04-09 01:15:57;3.22;15.93;60.67
2022-04-09 01:16:03;3.27;15.78;60.4
2022-04-09 01:16:10;3.2;15.78;60.4
2022-04-09 01:16:16;3.2;15.74;60.33
2022-04-09 01:16:23;3.22;16.0;60.79
2022-04-09 01:16:29;3.2;16.23;61.22
2022-04-09 01:16:35;3.2;16.17;61.1
2022-04-09 01:16:42;3.56;16.17;61.1
2022-04-09 01:16:48;3.15;16.15;61.06
2022-04-09 01:16:55;3.27;16.34;61.41
2022-04-09 01:17:01;3.17;16.3;61.33
2022-04-09 01:17:07;3.37;16.02;60.83
2022-04-09 01:17:14;3.13;15.91;60.64
2022-04-09 01:17:20;3.08;15.93;60.67
2022-04-09 01:17:27;3.32;15.74;60.33
2022-04-09 01:17:33;3.2;16.1;60.99
2022-04-09 01:17:39;3.2;16.0;60.79
2022-04-09 01:17:46;3.32;15.69;60.25
2022-04-09 01:17:52;3.05;15.59;60.05
2022-04-09 01:17:59;3.17;15.76;60.36
2022-04-09 01:18:05;3.25;15.82;60.48
2022-04-09 01:18:11;3.22;15.8;60.44
2022-04-09 01:18:18;3.25;16.3;61.33
2022-04-09 01:18:24;3.17;16.1;60.99
2022-04-09 01:18:31;3.25;16.04;60.87
2022-04-09 01:18:37;3.0;16.04;60.87
2022-04-09 01:18:43;3.37;16.32;61.37
2022-04-09 01:18:50;3.32;16.25;61.26
2022-04-09 01:18:56;3.17;16.28;61.3
2022-04-09 01:19:03;3.27;16.06;60.91
2022-04-09 01:19:09;3.22;16.23;61.22
2022-04-09 01:19:15;3.27;15.89;60.6
2022-04-09 01:19:22;3.17;15.93;60.67
2022-04-09 01:19:28;3.37;16.02;60.83
2022-04-09 01:19:35;3.15;18.17;64.7
2022-04-09 01:19:41;3.39;16.1;60.99
2022-04-09 01:19:47;3.3;15.78;60.4
2022-04-09 01:19:54;3.2;15.54;59.98
2022-04-09 01:20:00;3.2;15.61;60.09
2022-04-09 01:20:07;3.25;16.02;60.83
2022-04-09 01:20:13;3.22;15.78;60.4
2022-04-09 01:20:19;3.37;15.74;60.33
2022-04-09 01:20:26;3.17;15.76;60.36
2022-04-09 01:20:32;3.3;15.95;60.71
2022-04-09 01:20:39;3.34;15.74;60.33
2022-04-09 01:20:45;3.39;15.89;60.6
2022-04-09 01:20:51;3.27;15.97;60.75
2022-04-09 01:20:58;3.27;15.78;60.4
2022-04-09 01:21:04;3.32;15.69;60.25
2022-04-09 01:21:11;3.25;15.89;60.6
2022-04-09 01:21:17;3.15;15.71;60.29
2022-04-09 01:21:23;3.2;15.69;60.25
2022-04-09 01:21:30;3.2;15.61;60.09
2022-04-09 01:21:36;3.27;16.51;61.72
2022-04-09 01:21:43;3.2;16.0;60.79
2022-04-09 01:21:49;3.22;15.93;60.67
2022-04-09 01:21:56;3.17;15.91;60.64
2022-04-09 01:22:02;3.22;15.74;60.33
2022-04-09 01:22:08;3.2;15.65;60.17
2022-04-09 01:22:15;3.22;15.8;60.44
2022-04-09 01:22:21;3.2;15.78;60.4
2022-04-09 01:22:28;3.17;16.0;60.79
2022-04-09 01:22:34;3.13;16.0;60.79
2022-04-09 01:22:40;3.37;15.97;60.75
2022-04-09 01:22:47;3.27;15.76;60.36
2022-04-09 01:22:53;3.27;16.0;60.79
2022-04-09 01:23:00;3.25;15.78;60.4
2022-04-09 01:23:06;3.27;15.56;60.01
2022-04-09 01:23:12;3.25;15.63;60.13
2022-04-09 01:23:19;3.22;15.78;60.4
2022-04-09 01:23:25;3.34;16.08;60.95
2022-04-09 01:23:32;3.32;15.65;60.17
2022-04-09 01:23:38;3.37;15.78;60.4
2022-04-09 01:23:44;3.25;16.02;60.83
2022-04-09 01:23:51;3.27;16.66;61.99
2022-04-09 01:23:57;3.17;15.89;60.6
2022-04-09 01:24:04;3.25;15.59;60.05
2022-04-09 01:24:10;2.56;15.71;60.29
2022-04-09 01:24:16;3.25;16.0;60.79
2022-04-09 01:24:23;3.17;15.69;60.25
2022-04-09 01:24:29;3.15;15.71;60.29
2022-04-09 01:24:36;3.2;15.69;60.25
2022-04-09 01:24:42;3.08;15.97;60.75
2022-04-09 01:24:48;3.13;16.17;61.1
2022-04-09 01:24:55;3.22;16.04;60.87
2022-04-09 01:25:01;3.27;15.89;60.6
2022-04-09 01:25:08;3.22;15.97;60.75
2022-04-09 01:25:14;3.27;15.74;60.33
2022-04-09 01:25:20;3.22;15.91;60.64
2022-04-09 01:25:27;3.22;15.95;60.71
2022-04-09 01:25:33;3.37;16.12;61.02
2022-04-09 01:25:40;3.2;16.08;60.95
2022-04-09 01:25:46;3.2;16.25;61.26
2022-04-09 01:25:52;3.42;16.12;61.02
2022-04-09 01:25:59;2.91;16.4;61.53
2022-04-09 01:26:05;3.25;16.43;61.57
2022-04-09 01:26:12;3.22;16.49;61.68
2022-04-09 01:26:18;3.32;16.88;62.38
2022-04-09 01:26:24;3.32;16.86;62.34
2022-04-09 01:26:31;3.25;16.68;62.03
2022-04-09 01:26:37;3.27;16.6;61.88
2022-04-09 01:26:44;3.2;16.51;61.72
2022-04-09 01:26:50;3.15;16.21;61.18
2022-04-09 01:26:56;3.2;15.97;60.75
2022-04-09 01:27:03;3.32;16.12;61.02
2022-04-09 01:27:09;3.15;16.04;60.87
2022-04-09 01:27:16;3.34;16.15;61.06
2022-04-09 01:27:22;3.15;15.91;60.64
2022-04-09 01:27:28;3.17;16.25;61.26
2022-04-09 01:27:35;3.15;16.34;61.41
2022-04-09 01:27:41;3.15;15.74;60.33
2022-04-09 01:27:48;3.17;15.82;60.48
2022-04-09 01:27:54;3.22;16.0;60.79
2022-04-09 01:28:00;3.17;15.65;60.17
2022-04-09 01:28:07;3.05;15.8;60.44
2022-04-09 01:28:13;3.15;15.69;60.25
2022-04-09 01:28:20;3.2;15.54;59.98
2022-04-09 01:28:26;3.15;15.61;60.09
2022-04-09 01:28:32;3.13;15.95;60.71
2022-04-09 01:28:39;3.13;15.95;60.71
2022-04-09 01:28:45;3.25;15.95;60.71
2022-04-09 01:28:52;3.05;16.19;61.14
2022-04-09 01:28:58;3.27;16.3;61.33
2022-04-09 01:29:04;3.25;16.68;62.03
2022-04-09 01:29:11;3.08;16.21;61.18
2022-04-09 01:29:17;3.15;16.53;61.76
2022-04-09 01:29:24;3.22;16.17;61.1
2022-04-09 01:29:30;3.13;16.06;60.91
2022-04-09 01:29:37;3.08;16.12;61.02
2022-04-09 01:29:43;3.2;15.95;60.71
2022-04-09 01:29:49;3.2;15.95;60.71
2022-04-09 01:29:56;3.13;16.1;60.99
2022-04-09 01:30:02;3.2;15.97;60.75
2022-04-09 01:30:09;3.2;15.65;60.17
2022-04-09 01:30:15;3.27;15.87;60.56
2022-04-09 01:30:21;3.22;15.71;60.29
2022-04-09 01:30:28;3.13;15.65;60.17
2022-04-09 01:30:34;3.08;15.76;60.36
2022-04-09 01:30:41;3.17;15.59;60.05
2022-04-09 01:30:47;3.15;15.71;60.29
2022-04-09 01:30:53;3.03;15.78;60.4
2022-04-09 01:31:00;3.2;15.87;60.56
2022-04-09 01:31:06;3.15;15.74;60.33
2022-04-09 01:31:13;3.2;16.15;61.06
2022-04-09 01:31:19;2.98;15.95;60.71
2022-04-09 01:31:25;3.13;15.87;60.56
2022-04-09 01:31:32;3.13;15.65;60.17
2022-04-09 01:31:38;3.2;16.1;60.99
2022-04-09 01:31:45;3.03;15.97;60.75
2022-04-09 01:31:51;3.22;15.74;60.33
2022-04-09 01:31:57;3.08;15.87;60.56
2022-04-09 01:32:04;3.13;15.82;60.48
2022-04-09 01:32:10;3.08;15.65;60.17
2022-04-09 01:32:17;3.03;15.61;60.09
2022-04-09 01:32:23;3.05;15.5;59.9
2022-04-09 01:32:29;3.13;15.43;59.78
2022-04-09 01:32:36;3.15;15.52;59.94
2022-04-09 01:32:42;3.05;15.65;60.17
2022-04-09 01:32:49;3.1;15.48;59.86
2022-04-09 01:32:55;3.32;15.48;59.86
2022-04-09 01:33:01;3.08;15.46;59.82
2022-04-09 01:33:08;3.2;15.35;59.63
2022-04-09 01:33:14;3.1;15.59;60.05
2022-04-09 01:33:21;3.25;15.5;59.9
2022-04-09 01:33:27;3.15;15.8;60.44
2022-04-09 01:33:33;3.2;16.77;62.19
2022-04-09 01:33:40;3.08;15.91;60.64
2022-04-09 01:33:46;3.22;15.93;60.67
2022-04-09 01:33:53;3.2;16.0;60.79
2022-04-09 01:33:59;3.13;15.97;60.75
2022-04-09 01:34:05;3.05;15.52;59.94
2022-04-09 01:34:12;3.15;15.67;60.21
2022-04-09 01:34:18;3.22;15.56;60.01
2022-04-09 01:34:25;3.03;15.67;60.21
2022-04-09 01:34:31;3.0;15.69;60.25
2022-04-09 01:34:37;3.03;15.74;60.33
2022-04-09 01:34:44;3.13;15.46;59.82
2022-04-09 01:34:50;3.13;15.56;60.01
2022-04-09 01:34:57;3.08;15.59;60.05
2022-04-09 01:35:03;3.05;15.48;59.86
2022-04-09 01:35:09;3.03;15.78;60.4
2022-04-09 01:35:16;3.15;15.59;60.05
2022-04-09 01:35:22;3.08;16.47;61.64
2022-04-09 01:35:29;3.17;15.71;60.29
2022-04-09 01:35:35;3.15;15.61;60.09
2022-04-09 01:35:41;3.2;15.97;60.75
2022-04-09 01:35:48;3.17;15.74;60.33
2022-04-09 01:35:54;3.13;16.0;60.79
2022-04-09 01:36:01;3.25;16.08;60.95
2022-04-09 01:36:07;3.22;15.82;60.48
2022-04-09 01:36:13;3.08;15.97;60.75
2022-04-09 01:36:20;3.0;16.08;60.95
2022-04-09 01:36:26;3.13;15.78;60.4
2022-04-09 01:36:33;3.15;15.76;60.36
2022-04-09 01:36:39;3.13;16.04;60.87
2022-04-09 01:36:45;3.0;16.02;60.83
2022-04-09 01:36:52;3.22;15.78;60.4
2022-04-09 01:36:58;3.13;15.78;60.4
2022-04-09 01:37:05;3.1;16.02;60.83
2022-04-09 01:37:11;3.22;15.61;60.09
2022-04-09 01:37:17;3.08;15.65;60.17
2022-04-09 01:37:24;3.22;15.61;60.09
2022-04-09 01:37:30;3.05;15.8;60.44
2022-04-09 01:37:37;3.15;15.43;59.78
2022-04-09 01:37:43;3.03;15.8;60.44
2022-04-09 01:37:50;3.17;15.59;60.05
2022-04-09 01:37:56;3.15;15.52;59.94
2022-04-09 01:38:02;3.15;15.3;59.55
2022-04-09 01:38:09;3.0;15.24;59.43
2022-04-09 01:38:15;3.15;15.5;59.9
2022-04-09 01:38:22;3.08;15.87;60.56
2022-04-09 01:38:28;3.17;15.52;59.94
2022-04-09 01:38:34;3.03;15.71;60.29
2022-04-09 01:38:41;3.13;15.69;60.25
2022-04-09 01:38:47;3.13;15.39;59.7
2022-04-09 01:38:54;3.15;15.91;60.64
2022-04-09 01:39:00;3.32;15.76;60.36
2022-04-09 01:39:06;3.05;15.71;60.29
2022-04-09 01:39:13;3.2;15.61;60.09
2022-04-09 01:39:19;3.22;16.1;60.99
2022-04-09 01:39:26;3.13;15.61;60.09
2022-04-09 01:39:32;3.39;15.71;60.29
2022-04-09 01:39:38;3.17;15.82;60.48
2022-04-09 01:39:45;3.05;15.54;59.98
2022-04-09 01:39:51;3.22;15.71;60.29
2022-04-09 01:39:58;3.2;15.91;60.64
2022-04-09 01:40:04;3.15;15.87;60.56
2022-04-09 01:40:10;3.17;15.78;60.4
2022-04-09 01:40:17;3.05;16.06;60.91
2022-04-09 01:40:23;3.15;15.69;60.25
2022-04-09 01:40:30;3.22;15.76;60.36
2022-04-09 01:40:36;3.2;15.8;60.44
2022-04-09 01:40:42;3.15;15.78;60.4
2022-04-09 01:40:49;3.39;15.89;60.6
2022-04-09 01:40:55;3.15;15.69;60.25
2022-04-09 01:41:02;3.15;15.74;60.33
2022-04-09 01:41:08;3.15;15.56;60.01
2022-04-09 01:41:14;3.17;15.54;59.98
2022-04-09 01:41:21;3.05;15.61;60.09
2022-04-09 01:41:27;3.17;15.74;60.33
2022-04-09 01:41:34;3.15;15.56;60.01
2022-04-09 01:41:40;3.32;15.65;60.17
2022-04-09 01:41:46;3.2;15.52;59.94
2022-04-09 01:41:53;3.15;15.63;60.13
2022-04-09 01:41:59;3.22;15.69;60.25
2022-04-09 01:42:06;3.22;15.97;60.75
2022-04-09 01:42:12;3.08;15.91;60.64
2022-04-09 01:42:18;3.17;15.97;60.75
2022-04-09 01:42:25;3.08;15.61;60.09
2022-04-09 01:42:31;3.22;15.56;60.01
2022-04-09 01:42:38;3.27;15.93;60.67
2022-04-09 01:42:44;3.08;15.48;59.86
2022-04-09 01:42:50;3.17;15.43;59.78
2022-04-09 01:42:57;3.22;15.59;60.05
2022-04-09 01:43:03;3.15;15.74;60.33
2022-04-09 01:43:10;3.25;15.52;59.94
2022-04-09 01:43:16;3.2;15.87;60.56
2022-04-09 01:43:22;3.0;15.8;60.44
2022-04-09 01:43:29;3.15;15.61;60.09
2022-04-09 01:43:35;3.15;15.52;59.94
2022-04-09 01:43:42;3.13;15.52;59.94
2022-04-09 01:43:48;3.17;15.43;59.78
2022-04-09 01:43:54;3.2;15.61;60.09
2022-04-09 01:44:01;3.32;15.76;60.36
2022-04-09 01:44:07;3.34;15.61;60.09
2022-04-09 01:44:14;3.27;15.65;60.17
2022-04-09 01:44:20;3.27;15.59;60.05
2022-04-09 01:44:26;3.15;15.48;59.86
2022-04-09 01:44:33;3.2;15.59;60.05
2022-04-09 01:44:39;3.25;15.89;60.6
2022-04-09 01:44:46;3.17;15.74;60.33
2022-04-09 01:44:52;3.2;16.1;60.99
2022-04-09 01:44:59;3.2;16.12;61.02
2022-04-09 01:45:05;3.32;15.63;60.13
2022-04-09 01:45:11;3.17;15.54;59.98
2022-04-09 01:45:18;3.32;15.67;60.21
2022-04-09 01:45:24;3.15;15.61;60.09
2022-04-09 01:45:31;3.15;15.95;60.71
2022-04-09 01:45:37;3.2;15.76;60.36
2022-04-09 01:45:43;3.25;15.48;59.86
2022-04-09 01:45:50;3.17;15.41;59.74
2022-04-09 01:45:56;3.2;15.61;60.09
2022-04-09 01:46:03;3.17;15.43;59.78
2022-04-09 01:46:09;3.34;15.37;59.66
2022-04-09 01:46:15;3.37;15.59;60.05
2022-04-09 01:46:22;3.25;15.71;60.29
2022-04-09 01:46:28;3.39;15.46;59.82
2022-04-09 01:46:35;3.32;15.48;59.86
2022-04-09 01:46:41;3.25;15.56;60.01
2022-04-09 01:46:47;3.27;15.5;59.9
2022-04-09 01:46:54;3.15;15.67;60.21
2022-04-09 01:47:00;3.3;15.37;59.66
2022-04-09 01:47:07;3.22;15.26;59.47
2022-04-09 01:47:13;3.34;15.41;59.74
2022-04-09 01:47:19;3.3;16.34;61.41
2022-04-09 01:47:26;5.66;14.33;57.79
2022-04-09 01:47:32;7.62;13.94;57.09
2022-04-09 01:47:39;8.69;13.66;56.58
2022-04-09 01:47:45;3.25;15.3;59.55
2022-04-09 01:47:51;3.32;15.56;60.01
2022-04-09 01:47:58;3.34;15.43;59.78
2022-04-09 01:48:04;3.34;15.48;59.86
2022-04-09 01:48:11;3.32;15.69;60.25
2022-04-09 01:48:17;3.27;15.46;59.82
2022-04-09 01:48:23;3.34;15.5;59.9
2022-04-09 01:48:30;3.34;15.35;59.63
2022-04-09 01:48:36;3.44;15.24;59.43
2022-04-09 01:48:43;3.42;15.13;59.24
2022-04-09 01:48:49;3.47;15.63;60.13
2022-04-09 01:48:55;3.27;15.71;60.29
2022-04-09 01:49:02;3.32;15.74;60.33
2022-04-09 01:49:08;3.27;15.56;60.01
2022-04-09 01:49:15;3.32;15.54;59.98
2022-04-09 01:49:21;3.34;15.3;59.55
2022-04-09 01:49:27;3.2;15.52;59.94
2022-04-09 01:49:34;3.34;15.71;60.29
2022-04-09 01:49:40;3.25;15.78;60.4
2022-04-09 01:49:47;3.32;15.54;59.98
2022-04-09 01:49:53;3.13;15.76;60.36
2022-04-09 01:49:59;3.25;15.48;59.86
2022-04-09 01:50:06;3.25;15.35;59.63
2022-04-09 01:50:12;3.44;15.17;59.31
2022-04-09 01:50:19;3.32;15.41;59.74
2022-04-09 01:50:25;3.39;15.52;59.94
2022-04-09 01:50:31;3.22;15.37;59.66
2022-04-09 01:50:38;3.03;15.43;59.78
2022-04-09 01:50:44;3.25;15.52;59.94
2022-04-09 01:50:51;3.39;15.09;59.16
2022-04-09 01:50:57;3.25;15.17;59.31
2022-04-09 01:51:03;3.27;15.15;59.28
2022-04-09 01:51:10;3.25;15.35;59.63
2022-04-09 01:51:16;3.34;15.61;60.09
2022-04-09 01:51:23;3.25;15.65;60.17
2022-04-09 01:51:29;3.25;15.2;59.35
2022-04-09 01:51:36;3.17;15.41;59.74
2022-04-09 01:51:42;3.27;15.3;59.55
2022-04-09 01:51:48;3.25;15.37;59.66
2022-04-09 01:51:55;3.22;15.33;59.59
2022-04-09 01:52:01;3.47;16.21;61.18
2022-04-09 01:52:07;3.34;15.26;59.47
2022-04-09 01:52:14;3.2;15.46;59.82
2022-04-09 01:52:20;3.42;15.54;59.98
2022-04-09 01:52:27;3.15;15.26;59.47
2022-04-09 01:52:33;3.39;15.05;59.08
2022-04-09 01:52:40;3.47;15.35;59.63
2022-04-09 01:52:46;3.3;15.13;59.24
2022-04-09 01:52:52;3.27;15.39;59.7
2022-04-09 01:52:59;3.3;15.13;59.24
2022-04-09 01:53:05;3.27;15.71;60.29
2022-04-09 01:53:12;3.37;16.53;61.76
2022-04-09 01:53:18;3.2;15.35;59.63
2022-04-09 01:53:24;3.25;15.35;59.63
2022-04-09 01:53:31;3.25;15.17;59.31
2022-04-09 01:53:37;3.25;15.05;59.08
2022-04-09 01:53:44;3.32;15.24;59.43
2022-04-09 01:53:50;3.27;15.2;59.35
2022-04-09 01:53:56;3.32;15.24;59.43
2022-04-09 01:54:03;3.32;15.15;59.28
2022-04-09 01:54:09;3.3;15.28;59.51
2022-04-09 01:54:16;3.47;15.28;59.51
2022-04-09 01:54:22;3.25;15.24;59.43
2022-04-09 01:54:28;3.32;15.26;59.47
2022-04-09 01:54:35;3.25;15.13;59.24
2022-04-09 01:54:41;3.17;15.37;59.66
2022-04-09 01:54:48;3.2;15.2;59.35
2022-04-09 01:54:54;3.32;15.3;59.55
2022-04-09 01:55:00;3.25;15.56;60.01
2022-04-09 01:55:07;3.2;15.3;59.55
2022-04-09 01:55:13;3.27;15.13;59.24
2022-04-09 01:55:20;3.2;15.07;59.12
2022-04-09 01:55:26;3.34;15.15;59.28
2022-04-09 01:55:32;3.39;15.61;60.09
2022-04-09 01:55:39;3.34;15.37;59.66
2022-04-09 01:55:45;3.25;15.2;59.35
2022-04-09 01:55:52;3.22;15.3;59.55
2022-04-09 01:55:58;3.22;15.17;59.31
2022-04-09 01:56:04;3.27;15.09;59.16
2022-04-09 01:56:11;3.22;15.22;59.39
2022-04-09 01:56:17;3.34;15.52;59.94
2022-04-09 01:56:24;3.22;15.56;60.01
2022-04-09 01:56:30;3.15;15.56;60.01
2022-04-09 01:56:36;3.39;15.26;59.47
2022-04-09 01:56:43;3.22;15.52;59.94
2022-04-09 01:56:49;3.25;15.41;59.74
2022-04-09 01:56:56;3.34;15.09;59.16
2022-04-09 01:57:02;3.22;15.13;59.24
2022-04-09 01:57:08;3.17;15.22;59.39
2022-04-09 01:57:15;3.15;15.37;59.66
2022-04-09 01:57:21;3.15;15.17;59.31
2022-04-09 01:57:28;3.52;14.98;58.96
2022-04-09 01:57:34;3.17;14.96;58.93
2022-04-09 01:57:40;3.17;14.96;58.93
2022-04-09 01:57:47;3.25;15.13;59.24
2022-04-09 01:57:53;3.39;15.07;59.12
2022-04-09 01:58:00;3.42;14.96;58.93
2022-04-09 01:58:06;3.27;14.83;58.69
2022-04-09 01:58:12;3.22;15.02;59.04
2022-04-09 01:58:19;3.25;15.24;59.43
2022-04-09 01:58:25;3.25;15.13;59.24
2022-04-09 01:58:32;3.25;15.02;59.04
2022-04-09 01:58:38;3.27;15.91;60.64
2022-04-09 01:58:44;3.52;15.02;59.04
2022-04-09 01:58:51;3.59;15.17;59.31
2022-04-09 01:58:57;3.27;15.05;59.08
